snapshot_time,product_id,pricePerUnit,amount,orders,tier_rank
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,301677.6,31,1,16
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,299011.4,237,1,17
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,299011.3,18,1,18
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,299009.5,16,1,19
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,263770.0,4,1,20
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,263766.7,2,1,21
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,263765.7,1,1,22
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,263765.1,6,1,23
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,256627.9,29,1,24
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,256626.7,5,1,25
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,256624.8,4,2,26
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,242453.8,4,1,27
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,242434.9,21,1,28
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_2,242428.0,15,1,29
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,174290.8,12,1,0
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,173858.1,3,1,1
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,173857.8,51,1,2
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,173857.4,8,2,3
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,173857.3,79,2,4
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,173401.4,6,1,5
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,173401.3,15,1,6
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,173400.9,10,2,7
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,173400.8,6,1,8
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,173398.7,26,1,9
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,173095.9,25,1,10
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172843.8,16,1,11
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172843.1,14,1,12
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172842.8,12,1,13
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172842.4,139,2,14
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172840.7,95,1,15
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172840.4,16,1,16
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172839.1,253,1,17
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172839.0,18,1,18
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172838.0,26,1,19
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172837.5,121,1,20
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172837.4,22,2,21
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172837.0,89,1,22
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172836.8,16,1,23
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172836.7,51,1,24
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172656.2,201,2,25
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172655.2,16,1,26
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172654.9,26,1,27
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172654.7,19,2,28
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_1,172654.3,9,2,29
2025-04-28 18:24:03,SPIDER_EYE,8.4,665755,10,0
2025-04-28 18:24:03,SPIDER_EYE,8.3,334995,5,1
2025-04-28 18:24:03,SPIDER_EYE,8.2,215236,4,2
2025-04-28 18:24:03,SPIDER_EYE,7.9,46601,1,3
2025-04-28 18:24:03,SPIDER_EYE,7.8,143707,3,4
2025-04-28 18:24:03,SPIDER_EYE,7.4,350000,6,5
2025-04-28 18:24:03,SPIDER_EYE,6.3,112297,2,6
2025-04-28 18:24:03,SPIDER_EYE,5.8,71000,2,7
2025-04-28 18:24:03,SPIDER_EYE,5.5,1385834,20,8
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1443001.2,5,4,0
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1400001.1,9,1,1
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1400000.8,1,1,2
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1400000.6,2,1,3
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1400000.0,1,1,4
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1233726.6,31,1,5
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1179711.4,1,1,6
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1179710.6,1,1,7
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1000002.9,4,1,8
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1000002.6,1,1,9
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1000002.5,111,2,10
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1000001.6,2,1,11
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1000001.4,1,1,12
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,1000001.3,1,1,13
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,965542.7,2,1,14
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,928742.8,1,1,15
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,928741.3,1,1,16
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,890001.3,4,1,17
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_4,890000.4,1,1,18
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,599999.9,3,1,0
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,599999.8,1,1,1
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,599999.7,2,1,2
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,599999.5,13,1,3
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,599999.4,4,1,4
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,599999.3,3,1,5
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,599999.1,4,1,6
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,599998.7,16,1,7
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,599998.4,4,1,8
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,599998.0,2,1,9
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,567773.6,1,1,10
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,567773.0,3,1,11
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,567772.6,6,1,12
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,529232.0,1,1,13
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,478137.6,1,1,14
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,478137.3,1,1,15
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,466475.0,30,1,16
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,466473.6,5,1,17
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,452971.4,2,1,18
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,452971.2,1,1,19
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,452971.1,1,1,20
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_3,423798.3,1,1,21
2025-04-28 18:24:03,BEJEWELED_HANDLE,287482.5,186,2,0
2025-04-28 18:24:03,BEJEWELED_HANDLE,287482.4,38,1,1
2025-04-28 18:24:03,BEJEWELED_HANDLE,287482.3,64,1,2
2025-04-28 18:24:03,BEJEWELED_HANDLE,287481.7,78,1,3
2025-04-28 18:24:03,BEJEWELED_HANDLE,285004.1,626,2,4
2025-04-28 18:24:03,BEJEWELED_HANDLE,278459.0,100,1,5
2025-04-28 18:24:03,BEJEWELED_HANDLE,274596.1,1,1,6
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,393165.1,7,1,0
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,393165.0,27,1,1
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388060.8,45,1,2
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388060.6,8,1,3
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388060.1,63,1,4
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388059.9,64,1,5
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388059.7,63,1,6
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388059.5,160,1,7
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388059.2,4,1,8
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388059.0,1,1,9
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388058.9,62,1,10
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388058.6,8,1,11
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388058.4,39,1,12
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388057.3,64,1,13
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388056.6,92,2,14
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,388056.3,1,1,15
2025-04-28 18:24:03,LARGE_ENCHANTED_CHEST,379003.1,145,1,16
2025-04-28 18:24:03,ENCHANTED_NETHERRACK,62.5,19984,1,0
2025-04-28 18:24:03,ENCHANTED_NETHERRACK,62.4,960,1,1
2025-04-28 18:24:03,ENCHANTED_NETHERRACK,62.2,4758,1,2
2025-04-28 18:24:03,ENCHANTED_NETHERRACK,62.0,143359,2,3
2025-04-28 18:24:03,ENCHANTED_NETHERRACK,61.7,1024,1,4
2025-04-28 18:24:03,ENCHANTED_NETHERRACK,60.2,4999,1,5
2025-04-28 18:24:03,ENCHANTED_NETHERRACK,60.1,5602,1,6
2025-04-28 18:24:03,ENCHANTED_NETHERRACK,60.0,248937,4,7
2025-04-28 18:24:03,ENCHANTED_NETHERRACK,30.4,71680,1,8
2025-04-28 18:24:03,ENCHANTED_NETHERRACK,30.3,50000,1,9
2025-04-28 18:24:03,ENCHANTED_NETHERRACK,30.2,1024,2,10
2025-04-28 18:24:03,ENCHANTED_NETHERRACK,30.0,10097,1,11
2025-04-28 18:24:03,JADERALD,3764325.7,3,1,0
2025-04-28 18:24:03,JADERALD,3764325.6,2,2,1
2025-04-28 18:24:03,JADERALD,3749418.1,3,1,2
2025-04-28 18:24:03,JADERALD,3749417.8,9,1,3
2025-04-28 18:24:03,JADERALD,3749417.5,2,1,4
2025-04-28 18:24:03,JADERALD,3749417.3,1,1,5
2025-04-28 18:24:03,JADERALD,3749416.9,23,1,6
2025-04-28 18:24:03,JADERALD,3749416.8,1,1,7
2025-04-28 18:24:03,JADERALD,3749416.6,2,1,8
2025-04-28 18:24:03,JADERALD,3749416.2,8,1,9
2025-04-28 18:24:03,JADERALD,3749415.9,3,1,10
2025-04-28 18:24:03,JADERALD,3749415.7,1,1,11
2025-04-28 18:24:03,JADERALD,3749415.4,13,1,12
2025-04-28 18:24:03,JADERALD,3749415.2,4,1,13
2025-04-28 18:24:03,JADERALD,3749414.5,2,1,14
2025-04-28 18:24:03,JADERALD,3749413.2,4,1,15
2025-04-28 18:24:03,JADERALD,3749411.4,1,1,16
2025-04-28 18:24:03,JADERALD,3749410.8,10,1,17
2025-04-28 18:24:03,JADERALD,3707558.6,4,1,18
2025-04-28 18:24:03,JADERALD,3691608.7,3,1,19
2025-04-28 18:24:03,JADERALD,3691608.4,7,1,20
2025-04-28 18:24:03,JADERALD,3691608.0,1,1,21
2025-04-28 18:24:03,JADERALD,3658278.9,1,1,22
2025-04-28 18:24:03,JADERALD,3658278.8,1,1,23
2025-04-28 18:24:03,JADERALD,3658277.9,33,2,24
2025-04-28 18:24:03,JADERALD,3637788.1,1,1,25
2025-04-28 18:24:03,JADERALD,3595876.6,1,1,26
2025-04-28 18:24:03,JADERALD,3575725.0,4,1,27
2025-04-28 18:24:03,JADERALD,3575723.5,8,1,28
2025-04-28 18:24:03,JADERALD,3575722.9,2,1,29
2025-04-28 18:24:03,ENCHANTMENT_TRUE_PROTECTION_1,780627.1,1,1,0
2025-04-28 18:24:03,ENCHANTMENT_TRUE_PROTECTION_1,780626.9,1,1,1
2025-04-28 18:24:03,ENCHANTMENT_TRUE_PROTECTION_1,780626.8,4,1,2
2025-04-28 18:24:03,ENCHANTMENT_TRUE_PROTECTION_1,780626.7,1,1,3
2025-04-28 18:24:03,ENCHANTMENT_TRUE_PROTECTION_1,780626.2,1,1,4
2025-04-28 18:24:03,ENCHANTMENT_TRUE_PROTECTION_1,780625.9,196,1,5
2025-04-28 18:24:03,ENCHANTMENT_TRUE_PROTECTION_1,767933.1,19,1,6
2025-04-28 18:24:03,ENCHANTMENT_TRUE_PROTECTION_1,737459.3,3,1,7
2025-04-28 18:24:03,ENCHANTMENT_TRUE_PROTECTION_1,721007.6,1,1,8
2025-04-28 18:24:03,CORRUPT_SOIL,150004.3,13,1,0
2025-04-28 18:24:03,CORRUPT_SOIL,150004.2,136,1,1
2025-04-28 18:24:03,CORRUPT_SOIL,150004.0,14,1,2
2025-04-28 18:24:03,CORRUPT_SOIL,150003.9,32,1,3
2025-04-28 18:24:03,CORRUPT_SOIL,150003.2,62,1,4
2025-04-28 18:24:03,CORRUPT_SOIL,150002.1,32,1,5
2025-04-28 18:24:03,CORRUPT_SOIL,133503.2,1,1,6
2025-04-28 18:24:03,CORRUPT_SOIL,133500.9,18,1,7
2025-04-28 18:24:03,CORRUPT_SOIL,130000.0,13,2,8
2025-04-28 18:24:03,CORRUPT_SOIL,120000.0,32,1,9
2025-04-28 18:24:03,CORRUPT_SOIL,119596.6,2,1,10
2025-04-28 18:24:03,PRISMARINE_CRYSTALS,615.6,33984,1,0
2025-04-28 18:24:03,PRISMARINE_CRYSTALS,610.6,28407,2,1
2025-04-28 18:24:03,PRISMARINE_CRYSTALS,610.5,100870,2,2
2025-04-28 18:24:03,PRISMARINE_CRYSTALS,610.4,6712,1,3
2025-04-28 18:24:03,PRISMARINE_CRYSTALS,610.3,9121,1,4
2025-04-28 18:24:03,PRISMARINE_CRYSTALS,602.3,110233,2,5
2025-04-28 18:24:03,PRISMARINE_CRYSTALS,601.7,4051,1,6
2025-04-28 18:24:03,PRISMARINE_CRYSTALS,552.3,5078,1,7
2025-04-28 18:24:03,PRISMARINE_CRYSTALS,552.2,13488,1,8
2025-04-28 18:24:03,PRISMARINE_CRYSTALS,552.0,143,1,9
2025-04-28 18:24:03,PRISMARINE_CRYSTALS,438.0,142000,2,10
2025-04-28 18:24:03,PRISMARINE_CRYSTALS,400.9,16895,1,11
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,770410.7,5,1,0
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,770410.6,5,1,1
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,770410.4,14,1,2
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,770410.3,12,1,3
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,761005.2,30,1,4
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,750004.7,8,1,5
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,750003.8,5,1,6
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,750001.0,1,1,7
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,750000.6,4,1,8
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,750000.0,1,1,9
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,646051.8,5,2,10
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,646050.7,253,1,11
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,646050.6,128,1,12
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,646048.3,4,1,13
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,599586.2,4,1,14
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,599585.3,1,1,15
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,532496.2,32,1,16
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,525212.9,3,1,17
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,518348.4,5,1,18
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,518347.8,5,1,19
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,507335.9,5,1,20
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,483172.5,1,1,21
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,483171.1,1,1,22
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,483171.0,1,1,23
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,475485.7,4,1,24
2025-04-28 18:24:03,DWARVEN_OS_BLOCK_BRAN,467393.4,5,2,25
2025-04-28 18:24:03,COMPACT_OOZE,118964.1,32,1,0
2025-04-28 18:24:03,COMPACT_OOZE,118963.9,150,1,1
2025-04-28 18:24:03,COMPACT_OOZE,118963.5,347,1,2
2025-04-28 18:24:03,COMPACT_OOZE,118963.1,1004,1,3
2025-04-28 18:24:03,COMPACT_OOZE,118962.7,229,1,4
2025-04-28 18:24:03,COMPACT_OOZE,118962.5,157,1,5
2025-04-28 18:24:03,COMPACT_OOZE,118961.5,101,1,6
2025-04-28 18:24:03,COMPACT_OOZE,118961.1,1019,1,7
2025-04-28 18:24:03,COMPACT_OOZE,118959.4,102,1,8
2025-04-28 18:24:03,COMPACT_OOZE,112156.6,781,1,9
2025-04-28 18:24:03,COMPACT_OOZE,70001.0,850,1,10
2025-04-28 18:24:03,ICE,6.0,18451,1,0
2025-04-28 18:24:03,ICE,5.8,14069,1,1
2025-04-28 18:24:03,ICE,5.6,5332,1,2
2025-04-28 18:24:03,ICE,5.5,132437,2,3
2025-04-28 18:24:03,ICE,5.4,10200,1,4
2025-04-28 18:24:03,ICE,5.3,67573,1,5
2025-04-28 18:24:03,ICE,5.2,19939,1,6
2025-04-28 18:24:03,ICE,5.1,84555,2,7
2025-04-28 18:24:03,ICE,5.0,8671,1,8
2025-04-28 18:24:03,ICE,3.3,227803,4,9
2025-04-28 18:24:03,ICE,3.2,10000,2,10
2025-04-28 18:24:03,ICE,2.7,63096,1,11
2025-04-28 18:24:03,ICE,2.6,49829,1,12
2025-04-28 18:24:03,ICE,2.5,68193,1,13
2025-04-28 18:24:03,ICE,2.2,60764,1,14
2025-04-28 18:24:03,ICE,2.0,124905,2,15
2025-04-28 18:24:03,ICE,1.8,60714,1,16
2025-04-28 18:24:03,ICE,1.6,66116,1,17
2025-04-28 18:24:03,ICE,1.5,47175,4,18
2025-04-28 18:24:03,ICE,1.4,1363306,20,19
2025-04-28 18:24:03,ICE,0.7,115771,2,20
2025-04-28 18:24:03,ICE,0.6,327129,5,21
2025-04-28 18:24:03,ICE,0.5,182128,3,22
2025-04-28 18:24:03,ICE,0.2,165142,3,23
2025-04-28 18:24:03,ICE,0.1,728156,14,24
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3110856.8,14,1,0
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3110856.0,32,1,1
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3110855.8,32,1,2
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3110855.4,6,1,3
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3110855.3,32,1,4
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3110854.8,191,2,5
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3110854.5,64,1,6
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3101358.4,15,1,7
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3101355.0,32,1,8
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3101352.5,64,1,9
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3101352.3,16,1,10
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3101348.7,32,1,11
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3101347.9,32,1,12
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3101345.8,9,1,13
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3075893.2,1,1,14
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3032646.6,23,1,15
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3016680.3,64,1,16
2025-04-28 18:24:03,GLOSSY_GEMSTONE,3016677.8,64,1,17
2025-04-28 18:24:03,GLOSSY_GEMSTONE,2800000.0,258,1,18
2025-04-28 18:24:03,GLOSSY_GEMSTONE,2500000.0,16,1,19
2025-04-28 18:24:03,GLOSSY_GEMSTONE,2000000.0,207,3,20
2025-04-28 18:24:03,GLOSSY_GEMSTONE,1999999.0,200,1,21
2025-04-28 18:24:03,GLOSSY_GEMSTONE,1166785.5,3000,1,22
2025-04-28 18:24:03,TIGER_SHARK_TOOTH,18042.4,43,1,0
2025-04-28 18:24:03,TIGER_SHARK_TOOTH,18042.2,654,1,1
2025-04-28 18:24:03,TIGER_SHARK_TOOTH,17624.3,18768,1,2
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,4025.6,19,1,0
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,4025.5,1,1,1
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,4025.4,23,1,2
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,2929.3,227,1,3
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,2929.2,124,1,4
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,1504.5,254,1,5
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,4.5,14,1,6
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,4.4,21,1,7
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,4.2,236,1,8
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,4.1,254,1,9
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,4.0,256,2,10
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,3.8,20,1,11
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,3.6,81,3,12
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,3.5,117,1,13
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,3.4,16,1,14
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,3.2,2,1,15
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,3.1,239,1,16
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,2.9,120,1,17
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,2.4,524,4,18
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,2.2,56,1,19
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,2.0,139,1,20
2025-04-28 18:24:03,ENCHANTMENT_LUCK_OF_THE_SEA_6,1.0,245,1,21
2025-04-28 18:24:03,ENCHANTMENT_SMARTY_PANTS_3,750041.4,2,1,0
2025-04-28 18:24:03,ENCHANTMENT_SMARTY_PANTS_3,750041.3,4,1,1
2025-04-28 18:24:03,ENCHANTMENT_SMARTY_PANTS_3,750041.2,4,1,2
2025-04-28 18:24:03,ENCHANTMENT_SMARTY_PANTS_3,201089.0,1,1,3
2025-04-28 18:24:03,ENCHANTMENT_SMARTY_PANTS_3,199101.1,1,1,4
2025-04-28 18:24:03,ENCHANTMENT_SMARTY_PANTS_3,199100.9,4,1,5
2025-04-28 18:24:03,ENCHANTMENT_SMARTY_PANTS_3,199100.7,4,1,6
2025-04-28 18:24:03,ENCHANTMENT_SMARTY_PANTS_3,20000.5,4,1,7
2025-04-28 18:24:03,ENCHANTMENT_SMARTY_PANTS_3,640.3,4,1,8
2025-04-28 18:24:03,ENCHANTMENT_SMARTY_PANTS_3,640.1,32,1,9
2025-04-28 18:24:03,ENCHANTMENT_SMARTY_PANTS_3,640.0,32,1,10
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2957476.8,3,1,0
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2957476.7,1,1,1
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2894184.5,1,1,2
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2883351.9,1,1,3
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2873083.1,4,1,4
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2873083.0,1,1,5
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2873082.8,1,1,6
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2873082.7,10,1,7
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2873082.1,1,1,8
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2817635.9,1,1,9
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2756157.8,5,1,10
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2684200.2,1,2,11
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2684199.5,1,1,12
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2684199.4,1,2,13
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2531243.0,1,1,14
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2464465.1,2,2,15
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2464465.0,1,1,16
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2464464.1,1,1,17
2025-04-28 18:24:03,ENCHANTMENT_ULTIMATE_WISE_5,2383645.7,1,1,18
